Transaction_ID,Customer_ID,Transaction_date,Transaction_time,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Season,Promotion
1000002557,2508,2020-11-17,22:32:14,10,50.12,Credit Card,New York,Warehouse Club,True,Fall,Discount on Selected Items
1000002558,2509,2021-04-05,00:40:10,10,67.3,Debit Card,Houston,Pharmacy,False,Fall,No Promotion
1000002559,2510,2022-11-26,00:35:06,8,90.66,Credit Card,Los Angeles,Pharmacy,False,Winter,No Promotion
1000002560,2511,2023-05-17,13:33:55,10,37.05,Mobile Payment,New York,Convenience Store,True,Fall,No Promotion
1000002561,2512,2020-10-11,12:32:41,9,37.4,Mobile Payment,San Francisco,Convenience Store,True,Summer,BOGO (Buy One Get One)
1000002562,2513,2020-12-15,13:04:16,7,62.45,Credit Card,Atlanta,Specialty Store,False,Spring,BOGO (Buy One Get One)
1000002563,2514,2023-09-05,09:36:25,9,11.97,Debit Card,New York,Supermarket,False,Summer,Discount on Selected Items
1000002564,2515,2020-07-08,16:04:13,2,79.28,Debit Card,New York,Supermarket,True,Summer,No Promotion
1000002565,2516,2020-09-14,05:36:54,1,23.33,Cash,Los Angeles,Specialty Store,False,Summer,No Promotion
1000002566,2517,2020-06-16,10:35:55,6,35.12,Debit Card,Dallas,Supermarket,True,Summer,BOGO (Buy One Get One)
1000002567,2518,2022-05-11,19:20:16,8,34.73,Mobile Payment,New York,Specialty Store,True,Summer,No Promotion
1000002568,2519,2021-07-18,19:50:01,10,37.86,Mobile Payment,Chicago,Department Store,False,Spring,No Promotion
1000002569,2520,2024-02-03,06:01:07,10,52.83,Debit Card,Chicago,Specialty Store,True,Spring,Discount on Selected Items
1000002570,2521,2020-07-26,01:53:51,9,60.96,Mobile Payment,Boston,Warehouse Club,False,Spring,BOGO (Buy One Get One)
1000002571,2522,2022-07-31,04:16:38,2,53.95,Cash,Atlanta,Warehouse Club,True,Winter,Discount on Selected Items
1000002572,2523,2021-10-23,00:27:29,5,69.01,Mobile Payment,Boston,Pharmacy,True,Fall,Discount on Selected Items
1000002573,1369,2023-07-31,04:46:44,2,61.43,Credit Card,Houston,Specialty Store,False,Winter,No Promotion
1000002574,2524,2022-04-16,11:36:07,6,16.85,Credit Card,Miami,Warehouse Club,True,Fall,No Promotion
1000002575,2525,2023-10-06,18:12:46,7,80.61,Credit Card,Miami,Warehouse Club,True,Winter,No Promotion
1000002576,2526,2020-07-30,06:56:07,6,86.11,Mobile Payment,Chicago,Supermarket,False,Winter,Discount on Selected Items
1000002577,2527,2022-03-17,14:33:05,10,80.37,Cash,Atlanta,Department Store,True,Winter,BOGO (Buy One Get One)
1000002578,2528,2020-01-22,15:20:37,6,49.11,Mobile Payment,Boston,Department Store,True,Winter,Discount on Selected Items
1000002579,2529,2020-11-23,00:14:10,5,6.56,Cash,Los Angeles,Warehouse Club,True,Winter,Discount on Selected Items
1000002580,2530,2021-02-08,19:33:53,9,62.15,Mobile Payment,Seattle,Convenience Store,False,Fall,Discount on Selected Items
1000002581,2531,2022-04-13,22:35:44,9,80.42,Mobile Payment,New York,Supermarket,False,Fall,Discount on Selected Items
1000002582,2532,2021-04-16,15:34:32,5,32.42,Debit Card,San Francisco,Pharmacy,False,Fall,BOGO (Buy One Get One)
1000002583,2533,2023-11-05,07:54:41,10,57.84,Credit Card,Atlanta,Supermarket,True,Winter,No Promotion
1000002584,2534,2020-08-01,03:30:15,7,56.34,Mobile Payment,Los Angeles,Specialty Store,False,Winter,Discount on Selected Items
1000002585,2535,2021-10-25,18:52:20,8,72.73,Credit Card,Chicago,Convenience Store,False,Spring,No Promotion
1000002586,2536,2024-04-28,20:35:23,1,71.79,Debit Card,Miami,Warehouse Club,False,Fall,BOGO (Buy One Get One)
1000002587,2537,2021-05-01,19:24:52,4,28.46,Credit Card,Atlanta,Warehouse Club,False,Spring,No Promotion
1000002588,2538,2021-04-20,20:19:09,1,46.37,Cash,Dallas,Department Store,True,Winter,No Promotion
1000002589,2539,2022-07-01,00:14:03,8,66.25,Debit Card,Houston,Supermarket,True,Summer,Discount on Selected Items
1000002590,2540,2023-01-14,11:43:58,1,63.96,Debit Card,Houston,Pharmacy,True,Summer,BOGO (Buy One Get One)
1000002591,2541,2022-09-09,20:32:01,2,64.58,Cash,Miami,Warehouse Club,True,Spring,Discount on Selected Items
1000002592,633,2023-01-09,03:56:16,4,49.82,Debit Card,Seattle,Department Store,False,Spring,No Promotion
1000002593,2542,2021-02-16,00:22:48,9,43.73,Cash,Los Angeles,Pharmacy,True,Fall,Discount on Selected Items
1000002594,2543,2021-08-16,17:27:15,9,57.92,Credit Card,San Francisco,Convenience Store,False,Fall,Discount on Selected Items
1000002595,2544,2021-10-11,05:43:26,10,11.08,Mobile Payment,Dallas,Supermarket,True,Winter,BOGO (Buy One Get One)
1000002596,2545,2021-12-15,14:22:45,7,68.85,Cash,San Francisco,Warehouse Club,False,Winter,Discount on Selected Items
1000002597,2546,2021-09-28,02:35:29,2,79.64,Debit Card,Miami,Warehouse Club,False,Winter,Discount on Selected Items
1000002598,2547,2024-02-06,09:15:03,2,41.89,Cash,Dallas,Warehouse Club,True,Winter,BOGO (Buy One Get One)
1000002599,2548,2023-09-22,15:42:21,9,58.72,Cash,Dallas,Department Store,True,Winter,No Promotion
1000002600,2549,2023-12-21,23:45:55,8,10.2,Debit Card,Los Angeles,Warehouse Club,False,Summer,No Promotion
1000002601,2550,2022-01-22,02:24:20,4,84.1,Credit Card,Atlanta,Department Store,True,Winter,Discount on Selected Items
1000002602,2551,2023-02-11,02:10:20,9,92.46,Mobile Payment,New York,Department Store,True,Winter,Discount on Selected Items
1000002603,2552,2023-10-30,10:46:53,9,16.82,Debit Card,Houston,Department Store,False,Summer,BOGO (Buy One Get One)
1000002604,2553,2020-10-10,13:58:24,3,15.88,Mobile Payment,Dallas,Convenience Store,True,Winter,BOGO (Buy One Get One)
1000002605,2554,2024-03-29,23:20:11,7,86.41,Debit Card,Boston,Convenience Store,False,Winter,No Promotion
1000002606,2555,2020-05-24,22:32:26,5,72.93,Cash,Los Angeles,Specialty Store,True,Fall,BOGO (Buy One Get One)
1000002607,2556,2022-03-20,21:21:40,9,20.65,Debit Card,Seattle,Department Store,False,Spring,BOGO (Buy One Get One)
1000002608,2557,2021-02-05,03:11:28,1,42.11,Mobile Payment,Los Angeles,Department Store,True,Winter,No Promotion
1000002609,2558,2021-02-09,21:09:38,9,48.24,Cash,Chicago,Specialty Store,True,Summer,No Promotion
1000002610,2559,2022-09-14,07:50:59,8,82.1,Cash,Miami,Convenience Store,True,Summer,BOGO (Buy One Get One)
1000002611,2560,2022-11-10,08:16:59,10,21.87,Credit Card,Dallas,Specialty Store,False,Fall,BOGO (Buy One Get One)
1000002612,2561,2022-12-16,10:47:57,9,43.5,Cash,Chicago,Specialty Store,False,Fall,No Promotion
1000002613,2562,2023-12-01,16:45:52,4,19.61,Credit Card,Boston,Supermarket,False,Summer,No Promotion
1000002614,2563,2022-12-06,08:20:43,5,31.38,Cash,Houston,Pharmacy,True,Spring,No Promotion
1000002615,2564,2020-01-22,09:08:09,4,42.69,Credit Card,Los Angeles,Specialty Store,False,Spring,Discount on Selected Items
1000002616,2565,2024-01-23,07:14:27,4,7.54,Cash,Seattle,Supermarket,False,Winter,No Promotion
1000002617,2566,2023-07-11,21:42:31,5,13.7,Cash,Atlanta,Specialty Store,False,Spring,Discount on Selected Items
1000002618,2567,2020-05-27,09:54:29,2,52.66,Credit Card,Atlanta,Supermarket,False,Spring,BOGO (Buy One Get One)
1000002619,2568,2022-07-21,00:40:12,5,93.99,Credit Card,Boston,Warehouse Club,False,Summer,BOGO (Buy One Get One)
1000002620,2569,2023-12-07,11:53:51,1,21.74,Debit Card,Atlanta,Pharmacy,True,Winter,Discount on Selected Items
1000002621,2570,2021-12-03,07:11:04,1,44.19,Credit Card,Atlanta,Department Store,False,Winter,BOGO (Buy One Get One)
1000002622,2571,2023-09-24,03:48:34,5,35.54,Debit Card,San Francisco,Convenience Store,False,Spring,Discount on Selected Items
1000002623,2572,2020-02-11,08:16:24,7,69.49,Debit Card,New York,Pharmacy,False,Fall,BOGO (Buy One Get One)
1000002624,2573,2021-03-13,12:47:58,7,95.55,Debit Card,Atlanta,Department Store,False,Summer,Discount on Selected Items
1000002625,2574,2022-05-30,02:40:45,6,37.65,Debit Card,Dallas,Pharmacy,True,Winter,Discount on Selected Items
1000002626,2575,2021-05-25,12:11:13,2,93.98,Debit Card,Boston,Convenience Store,True,Fall,No Promotion
1000002627,2576,2023-12-07,20:31:42,7,44.48,Debit Card,Atlanta,Warehouse Club,False,Fall,Discount on Selected Items
1000002628,2577,2021-10-06,03:21:55,6,43.23,Debit Card,Chicago,Department Store,False,Spring,BOGO (Buy One Get One)
1000002629,2578,2021-09-25,14:22:44,9,19.5,Cash,Boston,Convenience Store,True,Fall,Discount on Selected Items
1000002630,2579,2021-02-07,15:06:31,2,10.68,Credit Card,Los Angeles,Specialty Store,False,Winter,BOGO (Buy One Get One)
1000002631,2580,2023-02-23,04:56:30,10,42.73,Credit Card,Dallas,Pharmacy,False,Winter,No Promotion
1000002632,2581,2022-10-18,23:09:35,6,53.77,Debit Card,Seattle,Convenience Store,False,Spring,No Promotion
1000002633,2582,2022-07-02,12:47:17,3,31.47,Debit Card,Boston,Warehouse Club,True,Spring,No Promotion
1000002634,2583,2021-10-14,22:00:48,4,92.03,Mobile Payment,Dallas,Pharmacy,True,Summer,Discount on Selected Items
1000002635,2584,2023-05-01,07:54:49,8,43.14,Cash,Los Angeles,Specialty Store,False,Fall,Discount on Selected Items
1000002636,2585,2023-11-02,05:24:55,1,85.5,Cash,Dallas,Department Store,True,Winter,No Promotion
1000002637,2586,2021-10-08,20:19:15,6,71.38,Credit Card,San Francisco,Pharmacy,False,Winter,Discount on Selected Items
1000002638,2587,2021-06-09,02:41:27,7,79.4,Debit Card,Boston,Department Store,True,Fall,Discount on Selected Items
1000002639,2588,2023-11-22,15:11:18,5,11.41,Debit Card,Dallas,Pharmacy,True,Fall,Discount on Selected Items
1000002640,2589,2020-12-31,02:22:24,4,56.44,Mobile Payment,San Francisco,Department Store,True,Winter,No Promotion
1000002641,2590,2022-07-11,15:59:47,3,93.21,Cash,Houston,Warehouse Club,False,Summer,No Promotion
1000002642,2591,2020-07-10,09:37:39,8,70.34,Credit Card,Dallas,Pharmacy,True,Spring,No Promotion
1000002643,2592,2022-03-04,23:44:25,4,31.26,Cash,Chicago,Warehouse Club,False,Spring,BOGO (Buy One Get One)
1000002644,2593,2022-07-16,16:38:13,1,27.15,Mobile Payment,Miami,Supermarket,False,Winter,BOGO (Buy One Get One)
1000002645,2594,2020-08-15,13:47:46,7,34.68,Mobile Payment,Dallas,Pharmacy,True,Winter,Discount on Selected Items
1000002646,2595,2022-12-30,08:25:03,6,32.2,Debit Card,New York,Pharmacy,False,Summer,No Promotion
1000002647,2596,2022-01-04,13:48:25,6,99.33,Mobile Payment,Atlanta,Pharmacy,True,Fall,Discount on Selected Items
1000002648,2597,2023-11-24,06:31:37,3,12.62,Cash,Dallas,Warehouse Club,True,Summer,No Promotion
1000002649,2598,2023-10-31,09:06:09,3,12.93,Mobile Payment,Dallas,Warehouse Club,False,Summer,Discount on Selected Items
1000002650,2599,2024-02-28,00:56:27,9,37.75,Mobile Payment,Miami,Convenience Store,False,Spring,Discount on Selected Items
1000002651,2600,2022-04-27,22:04:28,10,56.2,Credit Card,Seattle,Specialty Store,True,Summer,BOGO (Buy One Get One)
1000002652,2601,2021-09-28,11:11:43,4,15.44,Cash,Chicago,Warehouse Club,True,Spring,No Promotion
1000002653,2602,2020-10-26,07:25:24,2,59.98,Cash,Seattle,Department Store,False,Fall,Discount on Selected Items
1000002654,2603,2020-10-07,23:03:28,6,87.07,Credit Card,Los Angeles,Warehouse Club,False,Fall,Discount on Selected Items
1000002655,2604,2022-11-16,13:33:42,8,16.7,Mobile Payment,Dallas,Pharmacy,True,Spring,No Promotion
1000002656,2605,2022-06-04,16:02:12,7,32.34,Mobile Payment,Los Angeles,Department Store,True,Winter,Discount on Selected Items
1000002657,2606,2021-09-28,11:51:15,7,11.42,Mobile Payment,Chicago,Department Store,False,Spring,BOGO (Buy One Get One)
1000002658,2607,2021-07-31,05:08:43,10,55.15,Cash,Boston,Convenience Store,False,Winter,Discount on Selected Items
1000002659,2608,2022-11-19,17:08:59,8,54.52,Credit Card,New York,Pharmacy,True,Fall,BOGO (Buy One Get One)
1000002660,2609,2022-10-31,19:25:44,4,17.54,Cash,San Francisco,Department Store,False,Fall,Discount on Selected Items
1000002661,2610,2020-08-28,08:56:49,2,33.39,Debit Card,Miami,Pharmacy,False,Winter,BOGO (Buy One Get One)
1000002662,2611,2024-05-12,05:35:19,6,41.03,Credit Card,San Francisco,Convenience Store,False,Fall,No Promotion
1000002663,2612,2021-11-05,07:25:20,1,76.42,Mobile Payment,New York,Supermarket,False,Summer,BOGO (Buy One Get One)
1000002664,2613,2021-06-19,00:05:34,6,59.44,Debit Card,Chicago,Warehouse Club,True,Summer,No Promotion
1000002665,2614,2023-07-07,10:16:57,5,7.07,Debit Card,New York,Supermarket,False,Spring,No Promotion
1000002666,2615,2021-03-24,16:28:53,1,36.67,Cash,Dallas,Pharmacy,True,Fall,Discount on Selected Items
1000002667,2616,2023-04-01,22:07:13,3,76.09,Debit Card,Boston,Department Store,True,Summer,No Promotion
1000002668,2420,2023-06-11,23:40:02,2,25.8,Credit Card,Los Angeles,Department Store,True,Winter,No Promotion
1000002669,2617,2023-10-28,03:34:04,5,58.24,Mobile Payment,Houston,Warehouse Club,True,Winter,BOGO (Buy One Get One)
1000002670,2618,2021-05-02,16:21:57,6,48.81,Mobile Payment,Chicago,Supermarket,True,Winter,Discount on Selected Items
1000002671,2619,2023-04-28,06:15:34,9,10.33,Mobile Payment,Chicago,Supermarket,False,Fall,Discount on Selected Items
1000002672,2620,2022-04-23,15:55:33,6,75.68,Debit Card,Chicago,Supermarket,False,Spring,BOGO (Buy One Get One)
1000002673,2621,2021-04-28,06:37:09,1,69.48,Debit Card,Dallas,Specialty Store,True,Fall,Discount on Selected Items
1000002674,2622,2020-10-09,21:49:54,7,74.16,Mobile Payment,Seattle,Warehouse Club,False,Summer,BOGO (Buy One Get One)
1000002675,2623,2023-01-16,07:11:54,1,11.21,Mobile Payment,Chicago,Specialty Store,False,Summer,BOGO (Buy One Get One)
1000002676,2624,2024-02-26,16:54:58,2,37.81,Mobile Payment,Los Angeles,Warehouse Club,True,Fall,No Promotion
1000002677,2625,2020-05-16,20:55:17,10,29.54,Mobile Payment,Dallas,Pharmacy,True,Fall,No Promotion
1000002678,2626,2022-11-11,16:45:56,10,46.89,Mobile Payment,Miami,Specialty Store,True,Fall,Discount on Selected Items
1000002679,2627,2021-11-30,02:29:02,10,70.85,Mobile Payment,Chicago,Convenience Store,True,Fall,BOGO (Buy One Get One)
1000002680,2628,2023-04-14,16:48:37,3,7.85,Debit Card,New York,Pharmacy,False,Summer,No Promotion
1000002681,2629,2021-06-11,06:37:10,4,61.46,Credit Card,Los Angeles,Supermarket,True,Summer,Discount on Selected Items
1000002682,2630,2020-06-05,09:41:04,2,32.5,Cash,Atlanta,Supermarket,False,Summer,Discount on Selected Items
1000002683,2631,2023-08-18,20:37:35,9,46.42,Debit Card,Miami,Convenience Store,True,Summer,Discount on Selected Items
1000002684,2632,2021-03-25,07:16:45,2,21.62,Credit Card,New York,Supermarket,False,Fall,Discount on Selected Items
1000002685,2633,2023-12-21,08:46:28,5,16.46,Mobile Payment,Atlanta,Department Store,True,Fall,No Promotion
1000002686,2634,2021-12-04,15:04:42,5,61.77,Debit Card,San Francisco,Warehouse Club,True,Spring,BOGO (Buy One Get One)
1000002687,2635,2022-05-13,10:35:21,4,95.62,Cash,New York,Department Store,True,Winter,BOGO (Buy One Get One)
1000002688,2636,2022-12-23,12:25:57,1,62.68,Debit Card,Dallas,Department Store,True,Spring,Discount on Selected Items
1000002689,2637,2022-05-06,05:33:56,5,29.28,Debit Card,Miami,Department Store,False,Spring,BOGO (Buy One Get One)
1000002690,2638,2023-10-01,13:34:19,10,42.59,Cash,Atlanta,Specialty Store,True,Winter,No Promotion
1000002691,2639,2021-12-10,08:24:51,7,83.8,Mobile Payment,Miami,Warehouse Club,False,Spring,BOGO (Buy One Get One)
1000002692,2640,2020-02-19,10:36:15,4,40.87,Debit Card,New York,Department Store,True,Spring,BOGO (Buy One Get One)
1000002693,2641,2020-01-09,20:41:30,6,88.71,Credit Card,San Francisco,Pharmacy,True,Summer,No Promotion
1000002694,2642,2020-04-09,15:11:07,9,56.95,Credit Card,Atlanta,Department Store,True,Fall,Discount on Selected Items
1000002695,2643,2022-01-09,09:44:00,6,32.25,Mobile Payment,Dallas,Warehouse Club,True,Winter,Discount on Selected Items
1000002696,2644,2023-10-17,01:00:06,4,27.54,Debit Card,Houston,Specialty Store,False,Winter,BOGO (Buy One Get One)
1000002697,2645,2023-12-20,09:28:39,3,62.89,Credit Card,New York,Warehouse Club,False,Fall,No Promotion
1000002698,2646,2020-03-07,17:58:58,4,85.75,Mobile Payment,Seattle,Supermarket,False,Winter,Discount on Selected Items
1000002699,2647,2021-10-24,20:20:04,10,73.63,Credit Card,Dallas,Department Store,False,Fall,No Promotion
1000002700,2648,2021-08-04,18:13:11,10,46.29,Credit Card,New York,Supermarket,False,Summer,BOGO (Buy One Get One)
1000002701,2649,2020-11-21,15:23:30,10,89.87,Cash,New York,Specialty Store,True,Fall,Discount on Selected Items
1000002702,2650,2024-04-29,15:00:57,2,30.93,Cash,Boston,Specialty Store,False,Fall,BOGO (Buy One Get One)
1000002703,2651,2023-05-16,12:54:03,3,22.18,Credit Card,Houston,Convenience Store,True,Winter,Discount on Selected Items
1000002704,2652,2020-08-16,06:29:51,8,42.32,Debit Card,Seattle,Specialty Store,False,Fall,Discount on Selected Items
1000002705,2653,2020-12-18,04:57:10,6,25.99,Debit Card,Chicago,Pharmacy,False,Summer,BOGO (Buy One Get One)
1000002706,2654,2022-02-10,06:20:54,5,45.17,Debit Card,Miami,Warehouse Club,True,Winter,No Promotion
1000002707,2655,2022-01-14,19:08:24,2,63.6,Cash,San Francisco,Convenience Store,False,Fall,BOGO (Buy One Get One)
1000002708,2656,2023-09-23,10:52:36,8,37.99,Debit Card,Houston,Specialty Store,False,Fall,No Promotion
1000002709,2657,2021-03-17,04:52:52,5,10.99,Cash,Seattle,Pharmacy,False,Summer,BOGO (Buy One Get One)
1000002710,2658,2023-01-12,19:38:11,7,97.87,Mobile Payment,Houston,Department Store,False,Winter,Discount on Selected Items
1000002711,2659,2020-08-26,22:55:39,10,31.73,Mobile Payment,Dallas,Specialty Store,False,Spring,No Promotion
1000002712,2660,2021-11-05,05:28:11,2,96.66,Cash,Chicago,Warehouse Club,True,Fall,Discount on Selected Items
1000002713,2661,2023-10-31,15:14:47,6,33.47,Credit Card,Los Angeles,Supermarket,False,Spring,BOGO (Buy One Get One)
1000002714,2662,2020-03-19,15:08:40,8,10.19,Debit Card,New York,Pharmacy,True,Fall,Discount on Selected Items
1000002715,2663,2020-08-04,22:12:36,3,87.18,Mobile Payment,Los Angeles,Supermarket,False,Spring,Discount on Selected Items
1000002716,2664,2021-10-01,18:39:50,6,27.74,Debit Card,New York,Department Store,False,Fall,Discount on Selected Items
1000002717,2665,2021-01-10,05:45:08,9,65.75,Mobile Payment,Seattle,Specialty Store,True,Spring,BOGO (Buy One Get One)
1000002718,2666,2022-11-28,17:47:31,1,81.63,Debit Card,Houston,Supermarket,True,Fall,BOGO (Buy One Get One)
1000002719,2667,2023-08-28,04:05:49,2,42.86,Debit Card,Boston,Warehouse Club,False,Fall,No Promotion
1000002720,2668,2021-06-28,02:14:39,6,67.55,Credit Card,New York,Department Store,False,Winter,BOGO (Buy One Get One)
1000002721,1558,2022-07-27,07:02:44,7,81.85,Debit Card,Atlanta,Department Store,False,Winter,No Promotion
1000002722,2669,2023-10-16,16:49:43,8,48.78,Cash,Boston,Department Store,True,Winter,No Promotion
1000002723,2670,2020-02-27,08:05:07,4,90.72,Credit Card,Seattle,Convenience Store,False,Summer,BOGO (Buy One Get One)
1000002724,2671,2023-04-07,14:08:02,8,27.65,Cash,Houston,Convenience Store,False,Spring,BOGO (Buy One Get One)
1000002725,2672,2020-08-06,07:58:22,10,87.63,Debit Card,New York,Specialty Store,False,Summer,BOGO (Buy One Get One)
1000002726,2673,2020-09-24,19:12:06,8,98.51,Mobile Payment,Houston,Pharmacy,True,Summer,Discount on Selected Items
1000002727,2674,2024-01-17,02:56:03,9,10.79,Credit Card,Los Angeles,Specialty Store,False,Summer,Discount on Selected Items
1000002728,2030,2022-03-10,01:49:32,9,50.04,Debit Card,Miami,Department Store,False,Winter,No Promotion
1000002729,2675,2024-04-22,03:22:00,6,42.64,Mobile Payment,Atlanta,Warehouse Club,False,Fall,Discount on Selected Items
1000002730,2676,2021-09-10,12:44:41,9,26.95,Cash,Miami,Supermarket,True,Summer,No Promotion
1000002731,1239,2021-05-29,12:57:16,2,31.37,Mobile Payment,Boston,Warehouse Club,False,Summer,Discount on Selected Items
1000002732,2677,2020-02-11,01:15:15,8,13.17,Credit Card,Seattle,Pharmacy,False,Summer,Discount on Selected Items
1000002733,2678,2021-01-04,12:18:35,3,77.93,Credit Card,Chicago,Warehouse Club,False,Summer,BOGO (Buy One Get One)
1000002734,2679,2023-12-26,23:38:14,8,24.53,Debit Card,Seattle,Warehouse Club,True,Winter,BOGO (Buy One Get One)
1000002735,2680,2023-04-28,02:01:26,7,35.55,Mobile Payment,Atlanta,Specialty Store,False,Winter,Discount on Selected Items
1000002736,2681,2022-12-26,15:33:37,9,59.59,Mobile Payment,Seattle,Supermarket,True,Fall,Discount on Selected Items
1000002737,2682,2024-01-26,16:45:03,1,9.29,Credit Card,Houston,Warehouse Club,False,Fall,Discount on Selected Items
1000002738,2683,2022-10-23,21:16:55,1,92.8,Debit Card,San Francisco,Specialty Store,True,Spring,Discount on Selected Items
1000002739,2684,2023-05-08,16:38:01,3,30.31,Debit Card,Houston,Pharmacy,False,Spring,Discount on Selected Items
1000002740,2685,2023-06-18,22:16:57,3,79.9,Credit Card,Atlanta,Supermarket,False,Summer,Discount on Selected Items
1000002741,2686,2023-02-16,03:30:29,5,23.25,Debit Card,Houston,Supermarket,True,Summer,No Promotion
1000002742,2687,2022-04-21,10:01:23,8,85.85,Credit Card,Miami,Department Store,False,Summer,BOGO (Buy One Get One)
1000002743,2688,2023-09-01,06:45:56,4,66.34,Credit Card,Dallas,Department Store,False,Fall,BOGO (Buy One Get One)
1000002744,2689,2020-11-02,18:20:36,4,89.62,Cash,San Francisco,Convenience Store,False,Summer,Discount on Selected Items
1000002745,2690,2024-03-07,01:00:48,3,78.08,Mobile Payment,San Francisco,Pharmacy,True,Spring,Discount on Selected Items
1000002746,1509,2024-02-19,06:42:36,5,80.07,Debit Card,Miami,Warehouse Club,False,Fall,No Promotion
1000002747,676,2021-11-03,01:42:30,7,26.54,Mobile Payment,Atlanta,Supermarket,False,Winter,No Promotion
1000002748,2691,2021-11-15,20:06:23,6,74.06,Cash,New York,Department Store,False,Summer,Discount on Selected Items
1000002749,2692,2023-12-30,12:45:38,2,84.39,Credit Card,Boston,Supermarket,False,Winter,BOGO (Buy One Get One)
1000002750,2693,2020-08-19,12:16:44,5,92.56,Cash,Seattle,Convenience Store,True,Summer,Discount on Selected Items
1000002751,2694,2022-12-02,09:36:32,3,83.23,Debit Card,Boston,Specialty Store,True,Summer,Discount on Selected Items
1000002752,2695,2021-01-13,17:05:16,4,19.49,Mobile Payment,Houston,Pharmacy,True,Spring,No Promotion
1000002753,2696,2023-11-03,01:55:13,6,43.91,Credit Card,Seattle,Pharmacy,True,Summer,BOGO (Buy One Get One)
1000002754,2697,2020-07-23,11:41:03,3,62.62,Credit Card,Boston,Supermarket,True,Spring,BOGO (Buy One Get One)
1000002755,2698,2023-10-27,23:11:48,10,40.8,Mobile Payment,Los Angeles,Supermarket,False,Winter,BOGO (Buy One Get One)
1000002756,2699,2023-09-25,14:49:45,4,48.71,Debit Card,New York,Convenience Store,True,Spring,No Promotion
1000002757,2700,2023-09-23,00:07:02,10,23.07,Cash,Seattle,Warehouse Club,True,Fall,No Promotion
1000002758,2701,2020-08-28,08:05:57,9,53.21,Mobile Payment,Atlanta,Warehouse Club,False,Spring,No Promotion
1000002759,2702,2023-04-30,17:43:50,2,93.97,Debit Card,Houston,Convenience Store,False,Winter,No Promotion
1000002760,2703,2021-06-22,01:26:28,7,13.88,Cash,Los Angeles,Department Store,False,Spring,BOGO (Buy One Get One)
1000002761,2704,2020-07-06,11:46:27,9,57.84,Credit Card,Seattle,Warehouse Club,False,Fall,BOGO (Buy One Get One)
1000002762,2705,2021-10-09,09:44:37,6,29.67,Credit Card,Atlanta,Warehouse Club,False,Spring,BOGO (Buy One Get One)
1000002763,2706,2020-08-14,21:34:55,2,41.85,Debit Card,Houston,Pharmacy,True,Fall,Discount on Selected Items
1000002764,2707,2020-05-06,02:48:40,1,11.23,Credit Card,Seattle,Pharmacy,False,Spring,Discount on Selected Items
1000002765,2708,2021-08-26,18:44:23,3,59.74,Debit Card,San Francisco,Specialty Store,False,Fall,Discount on Selected Items
1000002766,2709,2022-10-04,15:14:07,4,80.04,Debit Card,Seattle,Department Store,False,Fall,BOGO (Buy One Get One)
1000002767,2710,2023-01-02,16:14:08,3,93.77,Debit Card,Boston,Supermarket,True,Spring,Discount on Selected Items
1000002768,2711,2023-01-24,04:19:09,2,43.97,Credit Card,Houston,Pharmacy,False,Winter,No Promotion
1000002769,2712,2020-05-02,02:34:21,8,40.06,Credit Card,San Francisco,Specialty Store,False,Summer,BOGO (Buy One Get One)
1000002770,2713,2021-04-17,18:47:09,9,23.9,Credit Card,Chicago,Specialty Store,True,Winter,BOGO (Buy One Get One)
1000002771,2714,2024-03-06,05:47:27,7,32.38,Credit Card,Dallas,Supermarket,False,Winter,BOGO (Buy One Get One)
1000002772,2715,2022-07-30,13:46:24,1,87.79,Cash,Chicago,Department Store,True,Spring,No Promotion
1000002773,2716,2020-06-11,13:44:02,3,29.46,Credit Card,San Francisco,Warehouse Club,True,Spring,No Promotion
1000002774,2717,2020-01-22,02:54:29,4,15.1,Cash,Chicago,Department Store,True,Winter,Discount on Selected Items
1000002775,2718,2020-03-12,22:59:49,2,34.98,Cash,Los Angeles,Convenience Store,True,Fall,No Promotion
1000002776,2719,2022-06-07,10:57:50,2,12.78,Mobile Payment,Seattle,Specialty Store,False,Winter,Discount on Selected Items
1000002777,2720,2021-08-28,16:54:17,3,81.15,Debit Card,Chicago,Convenience Store,False,Winter,No Promotion
1000002778,2721,2021-04-02,07:00:51,9,62.03,Debit Card,Miami,Specialty Store,False,Spring,BOGO (Buy One Get One)
1000002779,2722,2022-03-19,21:41:05,3,71.08,Cash,Atlanta,Warehouse Club,False,Fall,Discount on Selected Items
1000002780,2723,2022-10-02,18:58:38,5,26.89,Cash,Seattle,Supermarket,True,Winter,BOGO (Buy One Get One)
1000002781,2724,2021-07-01,21:49:01,5,81.21,Debit Card,Seattle,Warehouse Club,False,Spring,Discount on Selected Items
1000002782,2725,2020-06-05,16:44:20,3,77.52,Credit Card,Chicago,Department Store,True,Fall,No Promotion
1000002783,2726,2023-01-16,05:57:13,3,68.36,Mobile Payment,Dallas,Supermarket,True,Fall,No Promotion
1000002784,2727,2023-02-17,14:03:19,6,43.22,Credit Card,Dallas,Convenience Store,False,Winter,No Promotion
1000002785,2728,2023-03-11,19:07:38,7,22.2,Cash,Chicago,Pharmacy,False,Summer,BOGO (Buy One Get One)
1000002786,2729,2021-07-10,15:43:14,9,11.81,Mobile Payment,Los Angeles,Department Store,False,Spring,Discount on Selected Items
